sample,timestamp,sensor_id,q0,q1,q2,q3
0,72146875,0,0.999452477093553,-0.032934413361294,0.003171675397959,0.000104514492765
1,72146875,1,0.999452477093553,-0.032934413361294,0.003171675397959,0.000104514492765
2,91883500,0,0.999452477093553,-0.032934413361294,0.003171675397959,0.000104514492765
3,91883500,1,0.999452477093553,-0.032934413361294,0.003171675397959,0.000104514492765
4,111883625,0,0.999452477093553,-0.032934413361294,0.003171675397959,0.000104514492765
5,111883625,1,0.999452477093553,-0.032934413361294,0.003171675397959,0.000104514492765
6,131883725,0,0.999452477093553,-0.032934413361294,0.003171675397959,0.000104514492765
7,131883725,1,0.999452477093553,-0.032934413361294,0.003171675397959,0.000104514492765
8,151883825,0,0.999452166559154,-0.032943749246987,0.003172573482182,0.000104514427752
9,151883825,1,0.999432725300712,-0.033582395493242,0.002534730309693,0.000159540542716
10,171884225,0,0.999432725300712,-0.033582395493242,0.002534730309693,0.000159540542716
11,171884225,1,0.999432725300712,-0.033582395493242,0.002534730309693,0.000159540542716
12,191884325,0,0.999432725300712,-0.033582395493242,0.002534730309693,0.000159540542716
13,191884325,1,0.999432725300712,-0.033582395493242,0.002534730309693,0.000159540542716
14,211884425,0,0.999432725300712,-0.033582395493242,0.002534730309693,0.000159540542716
15,211884425,1,0.999432725300712,-0.033582395493242,0.002534730309693,0.000159540542716
16,231884525,0,0.999432392226119,-0.033592257570957,0.002535378524395,0.000159549996266
17,231884525,1,0.999412484238687,-0.034219824865816,0.001908335552238,0.000219520907187
18,251884625,0,0.999412484238687,-0.034219824865816,0.001908335552238,0.000219520907187
19,251884625,1,0.999412484238687,-0.034219824865816,0.001908335552238,0.000219520907187
20,291884825,0,0.999412484238687,-0.034219824865816,0.001908335552238,0.000219520907187
21,291884825,1,0.999412484238687,-0.034219824865816,0.001908335552238,0.000219520907187
22,311884925,0,0.999412484238687,-0.034219824865816,0.001908335552238,0.000219520907187
23,311884925,1,0.999412484238687,-0.034219824865816,0.001908335552238,0.000219520907187
24,331885325,0,0.999411970324292,-0.034234784270901,0.001909169784455,0.000219520330023
25,331885325,1,0.999391632963853,-0.034851274920973,0.001292939455010,0.000284439433915
26,351885425,0,0.999391632963853,-0.034851274920973,0.001292939455010,0.000284439433915
27,351885425,1,0.999391632963853,-0.034851274920973,0.001292939455010,0.000284439433915
28,371885525,0,0.999391632963853,-0.034851274920973,0.001292939455010,0.000284439433915
29,371885525,1,0.999391632963853,-0.034851274920973,0.001292939455010,0.000284439433915
30,391885625,0,0.999391632963853,-0.034851274920973,0.001292939455010,0.000284439433915
31,391885625,1,0.999391632963853,-0.034851274920973,0.001292939455010,0.000284439433915
32,411885725,0,0.999390925713685,-0.034871515226437,0.001293883018067,0.000284418162578
33,411885725,1,0.999369826855048,-0.035487574275614,0.000677641314125,0.000349350816066
34,431885825,0,0.999369826855048,-0.035487574275614,0.000677641314125,0.000349350816066
35,431885825,1,0.999369826855048,-0.035487574275614,0.000677641314125,0.000349350816066
36,451885925,0,0.999369826855048,-0.035487574275614,0.000677641314125,0.000349350816066
37,451885925,1,0.999369826855048,-0.035487574275614,0.000677641314125,0.000349350816066
38,471886025,0,0.999369826855048,-0.035487574275614,0.000677641314125,0.000349350816066
39,471886025,1,0.999369826855048,-0.035487574275614,0.000677641314125,0.000349350816066
40,491886125,0,0.999368938652075,-0.035512553082805,0.000679008548279,0.000349254002266
41,491886125,1,0.999347075172867,-0.036128213908611,0.000062737956707,0.000414206661246
42,511886225,0,0.999347075172867,-0.036128213908611,0.000062737956707,0.000414206661246
43,511886225,1,0.999347075172867,-0.036128213908611,0.000062737956707,0.000414206661246
44,531886325,0,0.999347075172867,-0.036128213908611,0.000062737956707,0.000414206661246
45,531886325,1,0.999347075172867,-0.036128213908611,0.000062737956707,0.000414206661246
46,551887550,0,0.999347075172867,-0.036128213908611,0.000062737956707,0.000414206661246
47,551887550,1,0.999347075172867,-0.036128213908611,0.000062737956707,0.000414206661246
48,571886525,0,0.999345961237194,-0.036159012872568,0.000063863946053,0.000414087413777
49,571886525,1,0.999323332586650,-0.036774207157162,-0.000552392336780,0.000479060101347
50,591886625,0,0.999323332586650,-0.036774207157162,-0.000552392336780,0.000479060101347
51,591886625,1,0.999323332586650,-0.036774207157162,-0.000552392336780,0.000479060101347
52,611886700,0,0.999323332586650,-0.036774207157162,-0.000552392336780,0.000479060101347
53,611886700,1,0.999323332586650,-0.036774207157162,-0.000552392336780,0.000479060101347
54,631886825,0,0.999323332586650,-0.036774207157162,-0.000552392336780,0.000479060101347
55,631886825,1,0.999323332586650,-0.036774207157162,-0.000552392336780,0.000479060101347
56,651887225,0,0.999321959903541,-0.036811502273202,-0.000551716493536,0.000478919456746
57,651887225,1,0.999298256068249,-0.037434161513109,-0.001175930033675,0.000544205222150
58,671887325,0,0.999298256068249,-0.037434161513109,-0.001175930033675,0.000544205222150
59,671887325,1,0.999298256068249,-0.037434161513109,-0.001175930033675,0.000544205222150
60,691887425,0,0.999298256068249,-0.037434161513109,-0.001175930033675,0.000544205222150
61,691887425,1,0.999298256068249,-0.037434161513109,-0.001175930033675,0.000544205222150
62,711887525,0,0.999298256068249,-0.037434161513109,-0.001175930033675,0.000544205222150
63,711887525,1,0.999298256068249,-0.037434161513109,-0.001175930033675,0.000544205222150
64,731887625,0,0.999296657276550,-0.037476837830490,-0.001175356647031,0.000543984275811
65,731887625,1,0.999272055149698,-0.038101711554349,-0.001802223185581,0.000609397339830
66,751887725,0,0.999272055149698,-0.038101711554349,-0.001802223185581,0.000609397339830
67,751887725,1,0.999272055149698,-0.038101711554349,-0.001802223185581,0.000609397339830
68,771887775,0,0.999272055149698,-0.038101711554349,-0.001802223185581,0.000609397339830
69,771887775,1,0.999272055149698,-0.038101711554349,-0.001802223185581,0.000609397339830
70,791887925,0,0.999272055149698,-0.038101711554349,-0.001802223185581,0.000609397339830
71,791887925,1,0.999272055149698,-0.038101711554349,-0.001802223185581,0.000609397339830
72,811888000,0,0.999270200544011,-0.038150335258229,-0.001802004431492,0.000609101343447
73,811888000,1,0.999244799870794,-0.038774717745821,-0.002428942796713,0.000671886746137
74,831888125,0,0.999244799870794,-0.038774717745821,-0.002428942796713,0.000671886746137
75,831888125,1,0.999244799870794,-0.038774717745821,-0.002428942796713,0.000671886746137
