timestamp,q0,q1,q2,q3,roll,pitch,yaw
3551902325,0.99813163,-0.05725792,-0.02111547,0.00299339,-6.576,-2.396,0.481
3571902425,0.99813163,-0.05725792,-0.02111547,0.00299339,-6.576,-2.396,0.481
3591902500,0.99813163,-0.05725792,-0.02111547,0.00299339,-6.576,-2.396,0.481
3611902625,0.99808180,-0.05788426,-0.02174225,0.00305864,-6.649,-2.467,0.495
3631902725,0.99808180,-0.05788426,-0.02174225,0.00305864,-6.649,-2.467,0.495
3651902825,0.99808180,-0.05788426,-0.02174225,0.00305864,-6.649,-2.467,0.495
3671902925,0.99808180,-0.05788426,-0.02174225,0.00305864,-6.649,-2.467,0.495
3691902500,0.99803126,-0.05851033,-0.02236964,0.00311325,-6.722,-2.538,0.507
3801906025,0.99803126,-0.05851033,-0.02236964,0.00311325,-6.722,-2.538,0.507
3821905350,0.99803126,-0.05851033,-0.02236964,0.00311325,-6.722,-2.538,0.507
3841904875,0.99803126,-0.05851033,-0.02236964,0.00311325,-6.722,-2.538,0.507
3861904400,0.99797952,-0.05914154,-0.02300265,0.00316274,-6.795,-2.610,0.518
3881903975,0.99797952,-0.05914154,-0.02300265,0.00316274,-6.795,-2.610,0.518
3901904075,0.99797952,-0.05914154,-0.02300265,0.00316274,-6.795,-2.610,0.518
3921904175,0.99797952,-0.05914154,-0.02300265,0.00316274,-6.795,-2.610,0.518
3941904275,0.99792653,-0.05977787,-0.02364129,0.00320710,-6.868,-2.682,0.529
3961904375,0.99792653,-0.05977787,-0.02364129,0.00320710,-6.868,-2.682,0.529
3981904475,0.99792653,-0.05977787,-0.02364129,0.00320710,-6.868,-2.682,0.529
4001904575,0.99792653,-0.05977787,-0.02364129,0.00320710,-6.868,-2.682,0.529
4021904675,0.99787277,-0.06041415,-0.02427991,0.00325146,-6.942,-2.755,0.541
4041904775,0.99787277,-0.06041415,-0.02427991,0.00325146,-6.942,-2.755,0.541
4061919900,0.99787277,-0.06041415,-0.02427991,0.00325146,-6.942,-2.755,0.541
4081904475,0.99787277,-0.06041415,-0.02427991,0.00325146,-6.942,-2.755,0.541
4101905875,0.99782258,-0.06099844,-0.02486261,0.00333641,-7.010,-2.821,0.556
4141906075,0.99782258,-0.06099844,-0.02486261,0.00333641,-7.010,-2.821,0.556
4161906175,0.99782258,-0.06099844,-0.02486261,0.00333641,-7.010,-2.821,0.556
4181906275,0.99782258,-0.06099844,-0.02486261,0.00333641,-7.010,-2.821,0.556
4201906375,0.99777174,-0.06158269,-0.02544529,0.00342136,-7.078,-2.886,0.571
4221906475,0.99777174,-0.06158269,-0.02544529,0.00342136,-7.078,-2.886,0.571
4241906575,0.99777174,-0.06158269,-0.02544529,0.00342136,-7.078,-2.886,0.571
4261906675,0.99777174,-0.06158269,-0.02544529,0.00342136,-7.078,-2.886,0.571
4281906775,0.99772084,-0.06215916,-0.02601947,0.00351399,-7.145,-2.951,0.588
4301906875,0.99772084,-0.06215916,-0.02601947,0.00351399,-7.145,-2.951,0.588
4321906975,0.99772084,-0.06215916,-0.02601947,0.00351399,-7.145,-2.951,0.588
