sample,timestamp,sensor_id,q0,q1,q2,q3
134,11651944225,1,0.999065982261711,-0.040991734077527,-0.004821760628560,0.012790287299372
135,11731944600,1,0.999046883623129,-0.041385158477881,-0.005204976977385,0.012864726788408
136,11811944475,1,0.999029133650081,-0.041743228049122,-0.005553136441430,0.012940467768593
137,11981946600,1,0.999013286891927,-0.042058673344808,-0.005859619019561,0.013007131690296
138,12061960950,1,0.998999125458582,-0.042335643415577,-0.006110978680096,0.013080388723131
139,12141946675,1,0.998987158012728,-0.042563043515405,-0.006313473345189,0.013159996454342
140,12221947075,1,0.998976929185045,-0.042753169226252,-0.006475666568143,0.013241118518747
141,12301947450,1,0.998969598849521,-0.042876294219935,-0.006580292047822,0.013344052044220
142,12381947875,1,0.998964067956902,-0.042962509733105,-0.006644650317375,0.013448505886929
143,12491948425,1,0.998960704887420,-0.043002437919108,-0.006677273409738,0.013554130132715
144,12571948825,1,0.998959226214451,-0.043003838781525,-0.006671242332510,0.013661212860436
145,12651949225,1,0.998959005780598,-0.042981180204996,-0.006627405915734,0.013769546428745
146,12731949625,1,0.998961103076421,-0.042910603225332,-0.006539895479714,0.013878920645783
147,12811950025,1,0.998964857112742,-0.042805567880456,-0.006417845692243,0.013989598594039
148,12891950425,1,0.998969656527992,-0.042677734613551,-0.006273877948757,0.014102296269970
149,12971950825,1,0.998975726955957,-0.042522339153515,-0.006102524536296,0.014216427821880
150,13051951225,1,0.998983658652576,-0.042326372848509,-0.005899572116567,0.014329094718200
151,13161951775,1,0.998993107089275,-0.042098789480618,-0.005665254260588,0.014434985505554
152,13241952175,1,0.999003668085648,-0.041844974175207,-0.005403329472565,0.014542122207867
153,13321952575,1,0.999015145855323,-0.041567735301146,-0.005120576303204,0.014650646126526
154,13401952975,1,0.999027766337408,-0.041261591444906,-0.004810328315018,0.014760213407174
155,13481953350,1,0.999041203834807,-0.040932279927801,-0.004482267211102,0.014870466733082
156,13561953775,1,0.999055557926425,-0.040576960242235,-0.004129432097081,0.014981664272530
157,13641954150,1,0.999071106262315,-0.040189043410101,-0.003743440100417,0.015091457112878
158,13721954575,1,0.999087355258399,-0.039780022070059,-0.003339056697507,0.015193982600167
159,13821955075,1,0.999104166114239,-0.039349261016705,-0.002914485774574,0.015297276989045
160,13901955475,1,0.999121324664829,-0.038900936903723,-0.002468591681358,0.015401355885779
161,13981955875,1,0.999138788734969,-0.038434588117378,-0.002006405747919,0.015506050994396
162,14061956275,1,0.999156076815912,-0.037963383384503,-0.001538717466328,0.015606025515657
163,14141956675,1,0.999173317917698,-0.037483560504300,-0.001063131935930,0.015701375855166
164,14221957075,1,0.999190478114333,-0.036993332298374,-0.000577124115356,0.015797111725520
165,14301957450,1,0.999207402059448,-0.036491523252239,-0.000085243635182,0.015903745906637
166,14401957975,1,0.999224039979886,-0.035983426111020,0.000413236263171,0.016010627950812
167,14481958375,1,0.999240197694132,-0.035474127029230,0.000907566557201,0.016118000702642
168,14661961875,1,0.999255845963749,-0.034965718250980,0.001403228712996,0.016222940659591
169,14741959675,1,0.999271184405779,-0.034455120879337,0.001898660151362,0.016319918844517
170,14821960075,1,0.999286006387719,-0.033944640314082,0.002392804193934,0.016416860836388
171,14901960475,1,0.999300624825286,-0.033406714326411,0.002920841581158,0.016544526169219
172,14981960875,1,0.999314846457097,-0.032862849791982,0.003453822485872,0.016671588533049
173,15091961425,1,0.999328214098392,-0.032324530800518,0.003974275689610,0.016806259196710
174,15171961825,1,0.999340717159446,-0.031795095320157,0.004486463210624,0.016943275618545
175,15251962225,1,0.999352500450287,-0.031273950307113,0.004988607071797,0.017077285364773
